,id,Kelp,predictions
0,114119477.jpg,0,0.026118163
1,145421813.jpg,0,0.04688519
2,80860744.jpg,0,0.044007514
3,146177426.jpg,0,0.08180968
4,145999432.jpg,0,0.28777122
5,126612552.jpg,0,0.05187086
6,142812618.jpg,0,0.16014935
7,109321856.jpg,0,0.030170152
8,145156215.jpg,0,0.1262215
9,152202078.jpg,0,0.012027073
10,107737263.jpg,0,0.15248692
11,141103681.jpg,0,0.009030157
12,124834630.jpg,0,0.025019275
13,117545135.jpg,0,0.14699288
14,133157330.jpg,0,0.017804898
15,140318727.jpg,0,0.024446672
16,90636136.jpg,0,0.0063266517
17,124352520.jpg,0,0.023059562
18,112461888.jpg,0,0.17745686
19,149356286.jpg,0,0.009106461
20,148597999.jpg,0,0.4997505
21,144012793.jpg,0,0.26179984
22,107290878.jpg,0,0.025429837
23,106585638.jpg,0,0.3924046
24,134408718.jpg,0,0.08690336
25,140492934.jpg,0,0.2481079
26,106959272.jpg,0,0.05276433
27,76713925.jpg,0,0.31919432
28,145235398.jpg,0,0.28900492
29,108216098.jpg,0,0.049883116
30,103266930.jpg,0,0.061298087
31,106229479.jpg,0,0.039780192
32,129133706.jpg,0,0.10939357
33,106534520.jpg,0,0.30763316
34,123205301.jpg,0,0.016100178
35,145253598.jpg,0,0.0073540024
36,150482234.jpg,0,0.01673079
37,119030788.jpg,0,0.041742556
38,166956411.jpg,0,0.023270272
39,132516665.jpg,0,0.022897508
40,166958160.jpg,0,0.68505657
41,149395189.jpg,0,0.19517758
42,68127349.jpg,0,0.12060821
43,111587018.jpg,0,0.20245193
44,104495107.jpg,0,0.17624307
45,120641940.jpg,0,0.0066853287
46,76713886.jpg,0,0.07076342
47,161575291.jpg,0,0.33852044
48,69336235.jpg,0,0.04072759
49,145402331.jpg,0,0.003991935
50,124502241.jpg,0,0.056155033
51,157986855.jpg,0,0.044951003
52,114618439.jpg,0,0.027172431
53,110626566.jpg,0,0.08396217
54,107737294.jpg,0,0.062461253
55,146738466.jpg,0,0.006213526
56,145154095.jpg,0,0.118611105
57,105401501.jpg,0,0.013267062
58,154779878.jpg,0,0.0153120775
59,150515768.jpg,0,0.093145296
60,73563858.jpg,0,0.015010926
61,146738507.jpg,0,0.08972529
62,148086538.jpg,0,0.025166145
63,124522796.jpg,0,0.10008577
64,163637080.jpg,0,0.027626703
65,110250162.jpg,0,0.49177545
66,105604288.jpg,0,0.04909016
67,88494723.jpg,0,0.3417493
68,113759805.jpg,0,0.008638646
69,141243430.jpg,0,0.112198025
70,123798402.jpg,0,0.082915135
71,156697666.jpg,0,0.045403354
72,123655821.jpg,0,0.038374655
73,73469215.jpg,0,0.0646763
74,112484318.jpg,0,0.33324593
75,154779862.jpg,0,0.012990534
76,68127355.jpg,0,0.027505156
77,129779582.jpg,0,0.011208257
78,67445785.jpg,0,0.1622718
79,148598017.jpg,0,0.26091257
80,106582714.jpg,0,0.017744085
81,115857925.jpg,0,0.01223051
82,141134272.jpg,0,0.017179541
83,145810042.jpg,0,0.0028362898
84,107364165.jpg,0,0.20265302
85,145875539.jpg,0,0.017804231
86,154779879.jpg,0,0.055411637
87,144829617.jpg,0,0.13063283
88,153926251.jpg,0,0.02568711
89,112956024.jpg,0,0.04986157
90,106534553.jpg,0,0.052542917
91,109517548.jpg,0,0.016250402
92,151187931.jpg,0,0.029791787
93,106216420.jpg,0,0.4034174
94,105902426.jpg,0,0.26745233
95,107528995.jpg,0,0.07838934
96,134408815.jpg,0,0.013370594
97,113635804.jpg,0,0.021097265
98,105295716.jpg,0,0.0326816
99,124526231.jpg,0,0.045565024
100,109358476.jpg,0,0.011399455
101,88494721.jpg,0,0.31335878
102,107941207.jpg,0,0.08820937
103,106842875.jpg,0,0.14619751
104,116052231.jpg,0,0.06899302
105,139611883.jpg,0,0.024384322
106,115987067.jpg,0,0.0073774997
107,163283309.jpg,0,0.032027263
108,106308964.jpg,0,0.0266519
109,80860740.jpg,0,0.047395073
110,150519197.jpg,0,0.026131753
111,161214312.jpg,0,0.013191501
112,117847727.jpg,0,0.007175869
113,161214684.jpg,0,0.015172951
114,112956020.jpg,0,0.015159397
115,108220244.jpg,0,0.049857505
116,109183837.jpg,0,0.009096089
117,155868703.jpg,0,0.01891698
118,105717741.jpg,0,0.0150750065
119,107209591.jpg,0,0.011814006
120,106110267.jpg,0,0.008407527
121,143165941.jpg,0,0.035357937
122,95123132.jpg,0,0.02591049
123,139941723.jpg,0,0.117545836
124,135606610.jpg,0,0.009043334
125,111167860.jpg,0,0.012447819
126,135995387.jpg,0,0.00572557
127,139410107.jpg,0,0.008239491
128,73251143.jpg,0,0.0060892105
129,105304081.jpg,0,0.0036822085
130,123214773.jpg,0,0.0066619813
131,145497101.jpg,0,0.09170583
132,79112657.jpg,0,0.015277174
133,145155393.jpg,0,0.045653477
134,130565907.jpg,0,0.018348327
135,112484312.jpg,1,0.975399
136,106308968.jpg,1,0.25013986
137,144274944.jpg,1,0.08426532
138,70245789.jpg,1,0.9136684
139,148510239.jpg,1,0.4605428
140,144128398.jpg,1,0.79172933
141,73473799.jpg,1,0.18203597
142,105903250.jpg,1,0.20183963
143,108645346.jpg,1,0.9545349
144,149394815.jpg,1,0.59627473
145,105493599.jpg,1,0.5088006
146,73585290.jpg,1,0.21872896
147,149118446.jpg,1,0.05447707
148,107448954.jpg,1,0.14208098
149,140214509.jpg,1,0.25174025
150,104075260.jpg,1,0.83039474
151,88494726.jpg,1,0.074305825
152,67782921.jpg,1,0.60609895
153,73473741.jpg,1,0.092412256
154,123485139.jpg,1,0.108968824
155,147522290.jpg,1,0.7243589
156,124226912.jpg,1,0.014805202
157,106060038.jpg,1,0.91713107
158,104175031.jpg,1,0.51028174
159,37984917.jpg,0,0.004410484
160,38044345.jpg,0,0.06655083
161,38084722.jpg,0,0.0035324085
162,38084723.jpg,0,0.08733062
163,38084724.jpg,0,0.09110819
164,38084727.jpg,0,0.015746094
165,38085035.jpg,0,0.1335729
166,38085516.jpg,0,0.2315695
167,38085519.jpg,0,0.21029675
168,38085523.jpg,0,0.15523943
