,id,Kelp,predictions
0,114119477.jpg,0,0.0023085251
1,145421813.jpg,0,0.028341573
2,80860744.jpg,0,0.017219497
3,146177426.jpg,0,0.14149788
4,145999432.jpg,0,0.38995215
5,126612552.jpg,0,0.06649327
6,142812618.jpg,0,0.029444078
7,109321856.jpg,0,0.007887453
8,145156215.jpg,0,0.13301173
9,152202078.jpg,0,0.030324075
10,107737263.jpg,0,0.12801892
11,141103681.jpg,0,0.0047175363
12,124834630.jpg,0,0.012414872
13,117545135.jpg,0,0.12836517
14,133157330.jpg,0,0.025735548
15,140318727.jpg,0,0.052959405
16,90636136.jpg,0,0.0034190803
17,124352520.jpg,0,0.009458057
18,112461888.jpg,0,0.08844521
19,149356286.jpg,0,0.04465346
20,148597999.jpg,0,0.6612844
21,144012793.jpg,0,0.0757605
22,107290878.jpg,0,0.011691692
23,106585638.jpg,0,0.82954085
24,134408718.jpg,0,0.059735294
25,140492934.jpg,0,0.15015297
26,106959272.jpg,0,0.00677694
27,76713925.jpg,0,0.43643084
28,145235398.jpg,0,0.20239343
29,108216098.jpg,0,0.05388641
30,103266930.jpg,0,0.016555568
31,106229479.jpg,0,0.058314756
32,129133706.jpg,0,0.5219948
33,106534520.jpg,0,0.44751844
34,123205301.jpg,0,0.025309281
35,145253598.jpg,0,0.0126340715
36,150482234.jpg,0,0.013756482
37,119030788.jpg,0,0.041964903
38,166956411.jpg,0,0.0015640387
39,132516665.jpg,0,0.024551528
40,166958160.jpg,0,0.60601485
41,149395189.jpg,0,0.07947974
42,68127349.jpg,0,0.082086824
43,111587018.jpg,0,0.17741813
44,104495107.jpg,0,0.12886919
45,120641940.jpg,0,0.0024102451
46,76713886.jpg,0,0.1212201
47,161575291.jpg,0,0.31508756
48,69336235.jpg,0,0.021474224
49,145402331.jpg,0,0.0024742372
50,124502241.jpg,0,0.025464376
51,157986855.jpg,0,0.059360664
52,114618439.jpg,0,0.0075766887
53,110626566.jpg,0,0.30582976
54,107737294.jpg,0,0.01958222
55,146738466.jpg,0,0.020181807
56,145154095.jpg,0,0.17088032
57,105401501.jpg,0,0.011338183
58,154779878.jpg,0,0.0033472627
59,150515768.jpg,0,0.09747691
60,73563858.jpg,0,0.059476737
61,146738507.jpg,0,0.06367908
62,148086538.jpg,0,0.033096503
63,124522796.jpg,0,0.04154526
64,163637080.jpg,0,0.08289292
65,110250162.jpg,0,0.9326507
66,105604288.jpg,0,0.05743068
67,88494723.jpg,0,0.24297574
68,113759805.jpg,0,0.0028811248
69,141243430.jpg,0,0.11511079
70,123798402.jpg,0,0.017816937
71,156697666.jpg,0,0.0016314175
72,123655821.jpg,0,0.0034786204
73,73469215.jpg,0,0.07136787
74,112484318.jpg,0,0.11987549
75,154779862.jpg,0,0.02694284
76,68127355.jpg,0,0.072246805
77,129779582.jpg,0,0.043327793
78,67445785.jpg,0,0.35919023
79,148598017.jpg,0,0.66030556
80,106582714.jpg,0,0.0037280577
81,115857925.jpg,0,0.0130453305
82,141134272.jpg,0,0.03314904
83,145810042.jpg,0,0.0008406919
84,107364165.jpg,0,0.15265635
85,145875539.jpg,0,0.004622687
86,154779879.jpg,0,0.022305803
87,144829617.jpg,0,0.08383872
88,153926251.jpg,0,0.0055352557
89,112956024.jpg,0,0.059569854
90,106534553.jpg,0,0.009188457
91,109517548.jpg,0,0.006648541
92,151187931.jpg,0,0.008861391
93,106216420.jpg,0,0.50395596
94,105902426.jpg,0,0.069516145
95,107528995.jpg,0,0.102013074
96,134408815.jpg,0,0.00079886353
97,113635804.jpg,0,0.010198507
98,105295716.jpg,0,0.0073858015
99,124526231.jpg,0,0.06727719
100,109358476.jpg,0,0.0060672136
