,id,Kelp,predictions
164,38084727.jpg,0,0.0033416997
165,38085035.jpg,0,0.018988336
166,38085516.jpg,0,0.060808327
167,38085519.jpg,0,0.21274586
168,38085523.jpg,0,0.01073613
169,38085525.jpg,0,0.02484368
170,38085607.jpg,0,0.1147868
171,38085608.jpg,0,0.0059448616
172,38130442.jpg,0,0.5172978
173,38768331.jpg,0,0.05601834
174,39269789.jpg,0,0.000900781
175,39339575.jpg,0,0.034125
176,39339964.jpg,1,0.1892524
177,39443340.jpg,0,0.028399512
178,39445123.jpg,0,0.010476346
179,39690041.jpg,0,0.009936617
180,39952574.jpg,0,0.031196522
181,40009206.jpg,0,0.013180098
182,40010421.jpg,1,0.78072155
183,40074661.jpg,0,0.06153012
184,40074718.jpg,1,0.027391221
185,40074815.jpg,1,0.8748294
186,40117791.jpg,0,0.010545467
187,40117849.jpg,0,0.01416564
188,40117922.jpg,0,0.64023405
189,40154182.jpg,1,0.98337597
190,40154249.jpg,0,0.04198244
191,40154585.jpg,1,0.6427977
192,40154783.jpg,1,0.39020818
193,40227647.jpg,0,0.11801126
194,40346492.jpg,0,0.010386265
195,40353453.jpg,1,0.022229815
196,40353641.jpg,0,0.03251811
197,40353770.jpg,0,0.029542599
198,40353809.jpg,1,0.07757875
199,40353999.jpg,0,0.030388098
200,40512634.jpg,1,0.5885535
201,41514044.jpg,0,0.0076983236
202,41514484.jpg,0,0.07278207
203,49887430.jpg,1,0.018580759
204,49902409.jpg,0,0.08536922
205,49902413.jpg,0,0.016183218
206,49911836.jpg,0,0.0110103665
207,49911895.jpg,0,0.0018443571
208,49912331.jpg,0,0.007543988
209,49913003.jpg,0,0.013676891
210,49913666.jpg,0,0.41069523
211,49914011.jpg,0,0.07733388
212,49914152.jpg,1,0.20852582
213,49915030.jpg,0,0.09441555
214,49915538.jpg,1,0.21580653
215,49916084.jpg,1,0.94886166
216,49916659.jpg,1,0.99077517
217,52656391.jpg,0,0.0011062725
218,52660732.jpg,0,0.0090082
219,52718589.jpg,0,0.0030544272
220,53325150.jpg,0,0.002324301
221,55271259.jpg,0,0.9142879
222,55974703.jpg,0,0.02569067
223,56014496.jpg,0,0.01683334
224,56014642.jpg,0,0.014271601
225,56086173.jpg,0,0.017479848
226,56105536.jpg,1,0.66445094
227,56105871.jpg,0,0.009528932
228,59861425.jpg,0,0.010319178
229,59862407.jpg,0,0.095384695
230,62437699.jpg,0,0.0074190726
231,63463349.jpg,0,0.057630364
232,63463353.jpg,0,0.13551772
233,63463356.jpg,1,0.36502117
234,63463357.jpg,1,0.06633869
235,63463359.jpg,0,0.07456163
236,63463365.jpg,0,0.49583775
237,63463372.jpg,1,0.992376
238,63463373.jpg,1,0.04934605
239,63463376.jpg,0,0.13713902
240,63463382.jpg,1,0.9683431
241,63463393.jpg,0,0.014323984
242,63463973.jpg,0,0.095921315
243,63463979.jpg,0,0.18269144
244,63463981.jpg,0,0.03989135
245,63463983.jpg,0,0.012532434
246,63627980.jpg,0,0.24704012
247,65007933.jpg,1,0.012738386
248,65054538.jpg,0,0.0070444937
249,66127976.jpg,1,0.57189393
250,66318917.jpg,0,0.030992555
251,66319086.jpg,0,0.12812836
252,66319125.jpg,0,0.020740906
253,66320127.jpg,0,0.015812388
254,66353973.jpg,1,0.0059636803
255,66354415.jpg,0,0.0033396229
256,66413920.jpg,0,0.0028050584
257,66601528.jpg,0,0.034466647
258,66608273.jpg,1,0.13770406
259,66817635.jpg,1,0.9894639
260,66817638.jpg,0,0.004406961
261,66817641.jpg,0,0.005075255
262,66817650.jpg,0,0.14556919
263,66817656.jpg,0,0.070549324
264,66817659.jpg,0,0.03366936
265,66817913.jpg,0,0.082549065
266,67180063.jpg,0,0.08548798
267,67790013.jpg,0,0.015635487
268,87091991.jpg,0,0.0026883266
269,110625848.jpg,0,0.114115156
270,110708590.jpg,0,0.055154737
271,44955691.jpg,1,0.06009336
272,47820956.jpg,0,0.08484482
273,49009370.jpg,0,0.035977595
274,55124249.jpg,0,0.0035105173
275,57590597.jpg,0,0.0028962188
276,59936457.jpg,0,0.0023387533
277,59951334.jpg,0,0.016112752
278,65865251.jpg,0,0.0012432062
279,65865476.jpg,0,0.008370339
280,67242710.jpg,1,0.45257592
281,67242715.jpg,1,0.2200088
282,67242721.jpg,1,0.830624
283,67279487.jpg,0,0.346307
284,119693731.jpg,1,0.8424582
