,id,Kelp,predictions
0,114119477.jpg,0,0.0014079356
1,145421813.jpg,0,0.018769704
2,80860744.jpg,0,0.0044754916
3,146177426.jpg,0,0.12456928
4,145999432.jpg,0,0.022136318
5,126612552.jpg,0,0.03948623
6,142812618.jpg,0,0.019540085
7,109321856.jpg,0,0.014395374
8,145156215.jpg,0,0.066006914
9,152202078.jpg,0,0.024455996
10,107737263.jpg,0,0.023114704
11,141103681.jpg,0,0.009462892
12,124834630.jpg,0,0.00783271
13,117545135.jpg,0,0.040232312
14,133157330.jpg,0,0.028646564
15,140318727.jpg,0,0.07119929
16,90636136.jpg,0,0.003945052
17,124352520.jpg,0,0.009494032
18,112461888.jpg,0,0.03222412
19,149356286.jpg,0,0.04102726
20,148597999.jpg,0,0.32133248
21,144012793.jpg,0,0.033079427
22,107290878.jpg,0,0.022990605
23,106585638.jpg,0,0.2658709
24,134408718.jpg,0,0.012839948
25,140492934.jpg,0,0.027221905
26,106959272.jpg,0,0.004378421
27,76713925.jpg,0,0.46937564
28,145235398.jpg,0,0.05569589
29,108216098.jpg,0,0.03340106
30,103266930.jpg,0,0.0051525203
31,106229479.jpg,0,0.007171322
32,129133706.jpg,0,0.43943706
33,106534520.jpg,0,0.17731328
34,123205301.jpg,0,0.017753644
35,145253598.jpg,0,0.0028677734
36,150482234.jpg,0,0.015702529
37,119030788.jpg,0,0.02491916
38,166956411.jpg,0,0.0015926161
39,132516665.jpg,0,0.015152203
40,166958160.jpg,0,0.5315877
41,149395189.jpg,0,0.07315284
42,68127349.jpg,0,0.06028689
43,111587018.jpg,0,0.16081075
44,104495107.jpg,0,0.019011928
45,120641940.jpg,0,0.004974843
46,76713886.jpg,0,0.0636188
47,161575291.jpg,0,0.278467
48,69336235.jpg,0,0.012206257
49,145402331.jpg,0,0.00040069662
50,124502241.jpg,0,0.024419295
51,157986855.jpg,0,0.030635491
52,114618439.jpg,0,0.005221136
53,110626566.jpg,0,0.07390195
54,107737294.jpg,0,0.01417555
55,146738466.jpg,0,0.0104478905
56,145154095.jpg,0,0.098096535
57,105401501.jpg,0,0.008110657
58,154779878.jpg,0,0.0016929486
59,150515768.jpg,0,0.04354492
60,73563858.jpg,0,0.013883683
61,146738507.jpg,0,0.02213098
62,148086538.jpg,0,0.04956685
63,124522796.jpg,0,0.013645729
