,id,Kelp,predictions
0,114119477.jpg,0,0.0011181176
1,145421813.jpg,0,0.007319476
2,80860744.jpg,0,0.005266615
3,146177426.jpg,0,0.067637324
4,145999432.jpg,0,0.27299228
5,126612552.jpg,0,0.03468001
6,142812618.jpg,0,0.013384724
7,109321856.jpg,0,0.0018917271
8,145156215.jpg,0,0.10618115
9,152202078.jpg,0,0.007684826
10,107737263.jpg,0,0.025512794
11,141103681.jpg,0,0.0034229283
12,124834630.jpg,0,0.0018421088
13,117545135.jpg,0,0.050335284
14,133157330.jpg,0,0.03899883
15,140318727.jpg,0,0.012448862
16,90636136.jpg,0,0.00079069665
17,124352520.jpg,0,0.0045628184
18,112461888.jpg,0,0.022100713
19,149356286.jpg,0,0.057302836
20,148597999.jpg,0,0.49923363
21,144012793.jpg,0,0.25043097
22,107290878.jpg,0,0.0008665323
23,106585638.jpg,0,0.88270044
24,134408718.jpg,0,0.04806108
25,140492934.jpg,0,0.14237031
26,106959272.jpg,0,0.0024424407
27,76713925.jpg,0,0.13256332
28,145235398.jpg,0,0.23339327
29,108216098.jpg,0,0.019932166
30,103266930.jpg,0,0.0073032863
31,106229479.jpg,0,0.017558144
32,129133706.jpg,0,0.4932491
33,106534520.jpg,0,0.40011102
34,123205301.jpg,0,0.0028284355
35,145253598.jpg,0,0.0039387415
36,150482234.jpg,0,0.0030467326
37,119030788.jpg,0,0.011028548
38,166956411.jpg,0,0.0025636589
39,132516665.jpg,0,0.01204038
40,166958160.jpg,0,0.5601525
41,149395189.jpg,0,0.101140045
42,68127349.jpg,0,0.0603626
43,111587018.jpg,0,0.121161595
44,104495107.jpg,0,0.12659915
45,120641940.jpg,0,0.0016227383
46,76713886.jpg,0,0.11434042
47,161575291.jpg,0,0.31499228
48,69336235.jpg,0,0.0075487266
49,145402331.jpg,0,0.000983145
50,124502241.jpg,0,0.010174412
51,157986855.jpg,0,0.04400174
52,114618439.jpg,0,0.0022956894
53,110626566.jpg,0,0.09257071
54,107737294.jpg,0,0.0068476293
55,146738466.jpg,0,0.0014980392
56,145154095.jpg,0,0.086932115
57,105401501.jpg,0,0.006441136
58,154779878.jpg,0,0.0011911205
59,150515768.jpg,0,0.12642778
60,73563858.jpg,0,0.012185697
61,146738507.jpg,0,0.065575086
62,148086538.jpg,0,0.010851043
63,124522796.jpg,0,0.007490419
64,163637080.jpg,0,0.016894985
65,110250162.jpg,0,0.85447025
66,105604288.jpg,0,0.02445373
67,88494723.jpg,0,0.43219095
68,113759805.jpg,0,0.00017755963
69,141243430.jpg,0,0.027619967
70,123798402.jpg,0,0.0064637717
71,156697666.jpg,0,0.00011162563
72,123655821.jpg,0,0.0026367554
73,73469215.jpg,0,0.01692708
74,112484318.jpg,0,0.073191404
75,154779862.jpg,0,0.011833327
76,68127355.jpg,0,0.009852289
77,129779582.jpg,0,0.007536088
78,67445785.jpg,0,0.30516714
79,148598017.jpg,0,0.6618458
80,106582714.jpg,0,0.0019548945
81,115857925.jpg,0,0.004947181
82,141134272.jpg,0,0.017006932
83,145810042.jpg,0,0.00031716877
84,107364165.jpg,0,0.0724402
85,145875539.jpg,0,0.0015675856
86,154779879.jpg,0,0.008405614
87,144829617.jpg,0,0.010413768
88,153926251.jpg,0,0.0045457534
89,112956024.jpg,0,0.025330728
90,106534553.jpg,0,0.007940285
91,109517548.jpg,0,0.002561191
92,151187931.jpg,0,0.0057660285
93,106216420.jpg,0,0.4586206
94,105902426.jpg,0,0.26944864
95,107528995.jpg,0,0.059210904
96,134408815.jpg,0,0.00022943187
97,113635804.jpg,0,0.0023897113
98,105295716.jpg,0,0.005876766
99,124526231.jpg,0,0.019593874
100,109358476.jpg,0,0.0055542337
101,88494721.jpg,0,0.34750542
102,107941207.jpg,0,0.034016788
103,106842875.jpg,0,0.012108808
104,116052231.jpg,0,0.03896389
105,139611883.jpg,0,0.0012369569
106,115987067.jpg,0,0.0016063391
107,163283309.jpg,0,0.022232927
108,106308964.jpg,0,0.002240086
109,80860740.jpg,0,0.050382085
110,150519197.jpg,0,0.0012102196
111,161214312.jpg,0,0.0016657462
112,117847727.jpg,0,0.0011181724
113,161214684.jpg,0,0.0088940505
114,112956020.jpg,0,0.0017351147
115,108220244.jpg,0,0.025821589
116,109183837.jpg,0,0.001260122
117,155868703.jpg,0,0.0058370046
118,105717741.jpg,0,0.0091439765
119,107209591.jpg,0,0.0024560369
120,106110267.jpg,0,0.002850824
121,143165941.jpg,0,0.009423835
122,95123132.jpg,0,0.0007995527
123,139941723.jpg,0,0.1719492
124,135606610.jpg,0,0.0005212608
125,111167860.jpg,0,0.00056346884
126,135995387.jpg,0,0.0007892234
127,139410107.jpg,0,0.00038617125
128,73251143.jpg,0,0.00073485926
129,105304081.jpg,0,0.0047210255
130,123214773.jpg,0,0.000106998
131,145497101.jpg,0,0.030116854
132,79112657.jpg,0,0.0107809305
133,145155393.jpg,0,0.03273134
134,130565907.jpg,0,0.0085083535
135,112484312.jpg,1,0.9992872
136,106308968.jpg,1,0.30222994
137,144274944.jpg,1,0.010587992
138,70245789.jpg,1,0.99164724
139,148510239.jpg,1,0.5568577
140,144128398.jpg,1,0.9855062
141,73473799.jpg,1,0.17054051
142,105903250.jpg,1,0.009992473
143,108645346.jpg,1,0.9721711
144,149394815.jpg,1,0.94710356
145,105493599.jpg,1,0.10285352
146,73585290.jpg,1,0.07914431
147,149118446.jpg,1,0.011629968
148,107448954.jpg,1,0.009325445
149,140214509.jpg,1,0.5237541
150,104075260.jpg,1,0.9188016
151,88494726.jpg,1,0.107777536
152,67782921.jpg,1,0.94695145
153,73473741.jpg,1,0.24741566
154,123485139.jpg,1,0.10081115
155,147522290.jpg,1,0.952333
156,124226912.jpg,1,0.0012772084
157,106060038.jpg,1,0.9947096
158,104175031.jpg,1,0.8405544
159,37984917.jpg,0,0.00062500796
160,38044345.jpg,0,0.1382011
161,38084722.jpg,0,0.0010309314
162,38084723.jpg,0,0.0034171734
163,38084724.jpg,0,0.03646515
164,38084727.jpg,0,0.0012466391
165,38085035.jpg,0,0.0123307565
166,38085516.jpg,0,0.09065244
167,38085519.jpg,0,0.12508012
168,38085523.jpg,0,0.0045653745
169,38085525.jpg,0,0.0116079375
170,38085607.jpg,0,0.08034608
171,38085608.jpg,0,0.0031297524
172,38130442.jpg,0,0.3315787
173,38768331.jpg,0,0.031347144
174,39269789.jpg,0,0.0010603848
175,39339575.jpg,0,0.009678819
176,39339964.jpg,1,0.0950413
177,39443340.jpg,0,0.019080801
178,39445123.jpg,0,0.0077546127
179,39690041.jpg,0,0.005193626
180,39952574.jpg,0,0.021832017
181,40009206.jpg,0,0.009420489
182,40010421.jpg,1,0.5215065
183,40074661.jpg,0,0.035751693
184,40074718.jpg,1,0.023259895
185,40074815.jpg,1,0.7199935
186,40117791.jpg,0,0.011970564
187,40117849.jpg,0,0.011549332
188,40117922.jpg,0,0.4442122
189,40154182.jpg,1,0.9532291
190,40154249.jpg,0,0.016876055
191,40154585.jpg,1,0.45050815
192,40154783.jpg,1,0.18048772
193,40227647.jpg,0,0.09265082
194,40346492.jpg,0,0.005880335
195,40353453.jpg,1,0.017007163
196,40353641.jpg,0,0.018984066
197,40353770.jpg,0,0.015124436
198,40353809.jpg,1,0.050991606
199,40353999.jpg,0,0.020295676
200,40512634.jpg,1,0.32987598
201,41514044.jpg,0,0.0033223112
202,41514484.jpg,0,0.041726436
203,49887430.jpg,1,0.014221925
204,49902409.jpg,0,0.06210815
205,49902413.jpg,0,0.0091034155
206,49911836.jpg,0,0.008458167
207,49911895.jpg,0,0.001714257
208,49912331.jpg,0,0.0055895057
209,49913003.jpg,0,0.00905945
210,49913666.jpg,0,0.33723605
211,49914011.jpg,0,0.031968553
212,49914152.jpg,1,0.12482481
213,49915030.jpg,0,0.07338125
214,49915538.jpg,1,0.08922874
215,49916084.jpg,1,0.93336564
216,49916659.jpg,1,0.97973824
217,52656391.jpg,0,0.00079353515
218,52660732.jpg,0,0.0083137965
