,id,Kelp,predictions
0,114119477.jpg,0,0.0016338871
1,145421813.jpg,0,0.007980474
2,80860744.jpg,0,0.019076442
3,146177426.jpg,0,0.16262345
4,145999432.jpg,0,0.18301691
5,126612552.jpg,0,0.061679177
6,142812618.jpg,0,0.016566712
7,109321856.jpg,0,0.037442476
8,145156215.jpg,0,0.11637908
9,152202078.jpg,0,0.018539326
10,107737263.jpg,0,0.32084492
11,141103681.jpg,0,0.014834142
12,124834630.jpg,0,0.0046129976
13,117545135.jpg,0,0.06949967
14,133157330.jpg,0,0.029100994
15,140318727.jpg,0,0.032861687
16,90636136.jpg,0,0.0007402953
17,124352520.jpg,0,0.02489183
18,112461888.jpg,0,0.03813461
19,149356286.jpg,0,0.024000475
20,148597999.jpg,0,0.38675803
21,144012793.jpg,0,0.09223322
22,107290878.jpg,0,0.0050881077
23,106585638.jpg,0,0.55981094
24,134408718.jpg,0,0.017032364
25,140492934.jpg,0,0.10534109
26,106959272.jpg,0,0.019699864
27,76713925.jpg,0,0.25389773
28,145235398.jpg,0,0.27449006
29,108216098.jpg,0,0.03314767
30,103266930.jpg,0,0.057305437
31,106229479.jpg,0,0.032878794
32,129133706.jpg,0,0.1823459
33,106534520.jpg,0,0.57925457
34,123205301.jpg,0,0.012546243
35,145253598.jpg,0,0.0052569606
36,150482234.jpg,0,0.0066203177
37,119030788.jpg,0,0.003543123
38,166956411.jpg,0,0.022597833
39,132516665.jpg,0,0.006663712
40,166958160.jpg,0,0.3826195
41,149395189.jpg,0,0.21532734
42,68127349.jpg,0,0.018023549
43,111587018.jpg,0,0.13076086
44,104495107.jpg,0,0.088483155
45,120641940.jpg,0,0.0011117677
46,76713886.jpg,0,0.07895637
47,161575291.jpg,0,0.27031186
48,69336235.jpg,0,0.056874365
49,145402331.jpg,0,0.008306487
50,124502241.jpg,0,0.011637276
51,157986855.jpg,0,0.022577927
52,114618439.jpg,0,0.026753549
53,110626566.jpg,0,0.05802326
54,107737294.jpg,0,0.025767943
55,146738466.jpg,0,0.0060185133
56,145154095.jpg,0,0.17200871
57,105401501.jpg,0,0.012072669
58,154779878.jpg,0,0.013275535
59,150515768.jpg,0,0.11931193
60,73563858.jpg,0,0.0021230832
61,146738507.jpg,0,0.051778417
62,148086538.jpg,0,0.008931136
63,124522796.jpg,0,0.02866183
64,163637080.jpg,0,0.020735523
65,110250162.jpg,0,0.66043997
66,105604288.jpg,0,0.026012745
67,88494723.jpg,0,0.26352793
68,113759805.jpg,0,0.0023629589
69,141243430.jpg,0,0.08062453
70,123798402.jpg,0,0.008902158
71,156697666.jpg,0,0.0024655238
72,123655821.jpg,0,0.00903881
73,73469215.jpg,0,0.04935687
74,112484318.jpg,0,0.14156155
75,154779862.jpg,0,0.058821786
76,68127355.jpg,0,0.032736354
77,129779582.jpg,0,0.009069957
78,67445785.jpg,0,0.22326337
79,148598017.jpg,0,0.6499286
80,106582714.jpg,0,0.0054585733
81,115857925.jpg,0,0.0014442104
82,141134272.jpg,0,0.026681887
83,145810042.jpg,0,0.00040540934
84,107364165.jpg,0,0.19886519
85,145875539.jpg,0,0.0036624293
86,154779879.jpg,0,0.01838969
87,144829617.jpg,0,0.025896506
88,153926251.jpg,0,0.011591394
89,112956024.jpg,0,0.024956109
90,106534553.jpg,0,0.02251963
91,109517548.jpg,0,0.0022932987
92,151187931.jpg,0,0.013339476
93,106216420.jpg,0,0.29130954
94,105902426.jpg,0,0.1436274
95,107528995.jpg,0,0.021370508
