,id,Kelp,predictions
0,114119477.jpg,0,0.0012761098
1,145421813.jpg,0,0.007171407
2,80860744.jpg,0,0.00084717
3,146177426.jpg,0,0.011535095
4,145999432.jpg,0,0.23702867
5,126612552.jpg,0,0.010128236
6,142812618.jpg,0,0.028853789
7,109321856.jpg,0,0.0072723487
8,145156215.jpg,0,0.056201257
9,152202078.jpg,0,0.0002576829
10,107737263.jpg,0,0.14658332
11,141103681.jpg,0,0.0006931821
12,124834630.jpg,0,0.0027210913
13,117545135.jpg,0,0.07339263
14,133157330.jpg,0,0.0017559396
15,140318727.jpg,0,0.0028253275
16,90636136.jpg,0,0.00012328026
17,124352520.jpg,0,0.005404114
18,112461888.jpg,0,0.012215064
19,149356286.jpg,0,0.0007110578
20,148597999.jpg,0,0.31033716
21,144012793.jpg,0,0.23544742
22,107290878.jpg,0,0.0007560297
23,106585638.jpg,0,0.7694608
24,134408718.jpg,0,0.024415491
25,140492934.jpg,0,0.30609557
26,106959272.jpg,0,0.009272569
27,76713925.jpg,0,0.08917952
28,145235398.jpg,0,0.084714495
29,108216098.jpg,0,0.009987106
30,103266930.jpg,0,0.0008925487
31,106229479.jpg,0,0.0066570174
32,129133706.jpg,0,0.07548406
33,106534520.jpg,0,0.3211099
34,123205301.jpg,0,0.0015440477
35,145253598.jpg,0,0.0004836635
36,150482234.jpg,0,0.00063929864
37,119030788.jpg,0,0.0035324253
38,166956411.jpg,0,0.00087730854
39,132516665.jpg,0,0.001593919
40,166958160.jpg,0,0.91233355
41,149395189.jpg,0,0.07777939
42,68127349.jpg,0,0.11913167
43,111587018.jpg,0,0.06287069
44,104495107.jpg,0,0.08600458
45,120641940.jpg,0,0.0019018304
46,76713886.jpg,0,0.016647663
47,161575291.jpg,0,0.28448927
48,69336235.jpg,0,0.00094327406
49,145402331.jpg,0,9.7964614e-05
50,124502241.jpg,0,0.0060553057
51,157986855.jpg,0,0.0015702776
52,114618439.jpg,0,0.0005605066
53,110626566.jpg,0,0.05393705
54,107737294.jpg,0,0.0059505557
55,146738466.jpg,0,0.00027868117
56,145154095.jpg,0,0.041278176
57,105401501.jpg,0,0.000819765
58,154779878.jpg,0,0.00046765112
59,150515768.jpg,0,0.016099045
60,73563858.jpg,0,0.0013031567
61,146738507.jpg,0,0.01696596
62,148086538.jpg,0,0.00083400554
63,124522796.jpg,0,0.03388771
64,163637080.jpg,0,0.008035943
65,110250162.jpg,0,0.78241026
66,105604288.jpg,0,0.0052881013
67,88494723.jpg,0,0.5209123
68,113759805.jpg,0,0.00033800525
69,141243430.jpg,0,0.06876829
70,123798402.jpg,0,0.016927447
71,156697666.jpg,0,0.0016929245
72,123655821.jpg,0,0.0029534088
73,73469215.jpg,0,0.012346656
74,112484318.jpg,0,0.11224624
75,154779862.jpg,0,0.0008046563
76,68127355.jpg,0,0.0022563345
77,129779582.jpg,0,0.00022907538
78,67445785.jpg,0,0.062316053
79,148598017.jpg,0,0.16359058
80,106582714.jpg,0,0.00023735245
81,115857925.jpg,0,0.000300762
82,141134272.jpg,0,0.0011223
83,145810042.jpg,0,0.00018055833
84,107364165.jpg,0,0.41424042
